Time : 16868, Temp : 27.40, Hum : 45.20
Time : 16898, Temp : 27.40, Hum : 45.20
Time : 16928, Temp : 27.40, Hum : 45.30
Time : 16958, Temp : 27.30, Hum : 45.20
Time : 16988, Temp : 27.40, Hum : 45.80
Time : 17018, Temp : 27.50, Hum : 46.40
Time : 17048, Temp : 27.50, Hum : 46.20
Time : 17078, Temp : 27.50, Hum : 43.30
Time : 17108, Temp : 27.50, Hum : 43.80
Time : 17138, Temp : 27.50, Hum : 44.40
Time : 17168, Temp : 27.50, Hum : 44.70
Time : 17198, Temp : 27.50, Hum : 44.80
Time : 17228, Temp : 27.50, Hum : 44.80
Time : 17258, Temp : 27.40, Hum : 44.80
Time : 17288, Temp : 27.40, Hum : 44.70
Time : 17318, Temp : 27.40, Hum : 44.90
Time : 17348, Temp : 27.40, Hum : 44.90
Time : 17378, Temp : 27.40, Hum : 45.00
Time : 17408, Temp : 27.40, Hum : 44.90
Time : 17438, Temp : 27.40, Hum : 44.90
Time : 17468, Temp : 27.40, Hum : 45.00
Time : 17498, Temp : 27.40, Hum : 44.80
Time : 17528, Temp : 27.40, Hum : 44.90
Time : 17558, Temp : 27.40, Hum : 45.00
Time : 17588, Temp : 27.30, Hum : 44.90
Time : 17618, Temp : 27.30, Hum : 44.70
Time : 17649, Temp : 27.30, Hum : 44.50
Time : 17679, Temp : 27.30, Hum : 44.80
Time : 17709, Temp : 27.30, Hum : 44.90
Time : 17739, Temp : 27.30, Hum : 44.90
Time : 17769, Temp : 27.30, Hum : 45.00
Time : 17799, Temp : 27.30, Hum : 44.90
Time : 17829, Temp : 27.30, Hum : 44.90
Time : 17859, Temp : 27.30, Hum : 44.90
Time : 17889, Temp : 27.30, Hum : 45.00
Time : 17919, Temp : 27.30, Hum : 44.90
Time : 17949, Temp : 27.30, Hum : 44.70
Time : 17979, Temp : 27.20, Hum : 43.50
Time : 18009, Temp : 27.30, Hum : 44.70
Time : 18039, Temp : 27.20, Hum : 44.40
Time : 18069, Temp : 27.20, Hum : 44.20
Time : 18099, Temp : 27.20, Hum : 44.70
Time : 18129, Temp : 27.20, Hum : 44.50
Time : 18159, Temp : 27.20, Hum : 44.50
Time : 18189, Temp : 27.20, Hum : 44.60
Time : 18219, Temp : 27.20, Hum : 44.80
Time : 18249, Temp : 27.20, Hum : 44.50
Time : 18279, Temp : 27.20, Hum : 44.70
Time : 18309, Temp : 27.20, Hum : 44.60
Time : 18339, Temp : 27.20, Hum : 44.70
Time : 18369, Temp : 27.20, Hum : 45.00
Time : 18399, Temp : 27.20, Hum : 44.70
Time : 18429, Temp : 27.20, Hum : 44.80
Time : 18459, Temp : 27.20, Hum : 44.60
Time : 18489, Temp : 27.20, Hum : 45.00
Time : 18519, Temp : 27.20, Hum : 45.20
Time : 18549, Temp : 27.20, Hum : 45.00
Time : 0, Temp : 27.20, Hum : 44.90
Time : 30, Temp : 27.20, Hum : 44.90
Time : 60, Temp : 27.20, Hum : 44.70
Time : 90, Temp : 27.20, Hum : 44.90
Time : 120, Temp : 27.20, Hum : 45.40
Time : 150, Temp : 27.30, Hum : 45.10
Time : 180, Temp : 27.30, Hum : 45.70
Time : 210, Temp : 27.40, Hum : 45.10
Time : 240, Temp : 27.40, Hum : 45.00
Time : 270, Temp : 27.40, Hum : 45.00
Time : 300, Temp : 27.40, Hum : 45.20
Time : 330, Temp : 27.40, Hum : 45.80
Time : 360, Temp : 27.50, Hum : 45.90
Time : 390, Temp : 27.40, Hum : 45.90
Time : 420, Temp : 27.50, Hum : 45.60
Time : 450, Temp : 27.50, Hum : 45.40
Time : 480, Temp : 27.50, Hum : 45.50
Time : 510, Temp : 27.50, Hum : 45.50
Time : 540, Temp : 27.50, Hum : 45.70
Time : 570, Temp : 27.60, Hum : 44.20
Time : 600, Temp : 27.60, Hum : 45.60
Time : 630, Temp : 27.60, Hum : 45.50
Time : 660, Temp : 27.60, Hum : 45.70
Time : 690, Temp : 27.60, Hum : 45.70
Time : 720, Temp : 27.70, Hum : 45.70
Time : 750, Temp : 27.70, Hum : 45.70
Time : 780, Temp : 27.60, Hum : 45.60
Time : 810, Temp : 27.70, Hum : 45.20
Time : 840, Temp : 27.70, Hum : 45.70
Time : 870, Temp : 27.70, Hum : 45.70
Time : 900, Temp : 27.70, Hum : 45.70
Time : 930, Temp : 27.70, Hum : 46.30
Time : 960, Temp : 27.70, Hum : 46.10
Time : 990, Temp : 27.70, Hum : 46.20
Time : 1020, Temp : 27.60, Hum : 46.20
Time : 1050, Temp : 27.60, Hum : 46.20
Time : 1080, Temp : 27.60, Hum : 46.30
Time : 1110, Temp : 27.60, Hum : 46.30
Time : 1140, Temp : 27.50, Hum : 46.30
Time : 1170, Temp : 27.50, Hum : 46.40
Time : 1200, Temp : 27.50, Hum : 46.40
Time : 1230, Temp : 27.50, Hum : 46.40
Time : 1260, Temp : 27.50, Hum : 46.40
Time : 1291, Temp : 27.50, Hum : 46.30
Time : 1321, Temp : 27.50, Hum : 46.30
Time : 1351, Temp : 27.50, Hum : 46.20
Time : 1381, Temp : 27.50, Hum : 46.10
Time : 1411, Temp : 27.50, Hum : 46.20
Time : 1441, Temp : 27.50, Hum : 46.30
Time : 1471, Temp : 27.50, Hum : 46.10
Time : 1501, Temp : 27.60, Hum : 46.10
Time : 1531, Temp : 27.50, Hum : 46.10
Time : 1561, Temp : 27.50, Hum : 46.00
Time : 1591, Temp : 27.50, Hum : 46.00
Time : 1621, Temp : 27.50, Hum : 46.10
Time : 1651, Temp : 27.50, Hum : 46.10
Time : 1681, Temp : 27.50, Hum : 46.10
Time : 1711, Temp : 27.50, Hum : 46.10
Time : 1741, Temp : 27.50, Hum : 46.20
Time : 1772, Temp : 27.50, Hum : 46.20
Time : 1802, Temp : 27.50, Hum : 46.20
Time : 1832, Temp : 27.50, Hum : 46.20
Time : 1862, Temp : 27.50, Hum : 46.10
Time : 1892, Temp : 27.50, Hum : 46.10
Time : 1922, Temp : 27.50, Hum : 45.90
Time : 1952, Temp : 27.40, Hum : 45.80
Time : 1982, Temp : 27.50, Hum : 45.90
Time : 2012, Temp : 27.50, Hum : 45.90
Time : 2042, Temp : 27.50, Hum : 45.60
Time : 2072, Temp : 27.50, Hum : 44.90
Time : 2102, Temp : 27.50, Hum : 45.10
Time : 2132, Temp : 27.40, Hum : 44.40
Time : 2162, Temp : 27.50, Hum : 44.60
Time : 2192, Temp : 27.50, Hum : 44.50
Time : 2222, Temp : 27.40, Hum : 44.60
Time : 2253, Temp : 27.40, Hum : 44.70
Time : 2283, Temp : 27.30, Hum : 44.80
Time : 2313, Temp : 27.20, Hum : 44.90
Time : 2343, Temp : 27.20, Hum : 45.00
Time : 2373, Temp : 27.20, Hum : 45.10
Time : 2403, Temp : 27.20, Hum : 45.10
Time : 2433, Temp : 27.20, Hum : 45.00
Time : 2463, Temp : 27.20, Hum : 45.10
Time : 2493, Temp : 27.10, Hum : 45.10
Time : 2523, Temp : 27.10, Hum : 45.10
Time : 2553, Temp : 27.10, Hum : 45.20
Time : 2583, Temp : 27.10, Hum : 45.30
Time : 2613, Temp : 27.10, Hum : 45.30
Time : 2643, Temp : 27.10, Hum : 45.30
Time : 2673, Temp : 27.10, Hum : 45.30
Time : 2704, Temp : 27.10, Hum : 45.30
Time : 2734, Temp : 27.10, Hum : 45.30
Time : 2764, Temp : 27.10, Hum : 45.30
Time : 2794, Temp : 27.00, Hum : 45.30
Time : 2824, Temp : 27.00, Hum : 45.30
Time : 2854, Temp : 27.00, Hum : 45.30
Time : 2884, Temp : 27.00, Hum : 45.30
Time : 2914, Temp : 27.00, Hum : 45.30
Time : 2944, Temp : 27.00, Hum : 45.30
Time : 2974, Temp : 27.00, Hum : 45.40
Time : 3004, Temp : 27.00, Hum : 45.30
Time : 3034, Temp : 27.00, Hum : 45.30
Time : 3064, Temp : 27.00, Hum : 45.30
Time : 3094, Temp : 27.00, Hum : 45.30
Time : 3124, Temp : 27.00, Hum : 45.30
Time : 3154, Temp : 27.00, Hum : 45.30
Time : 3185, Temp : 27.00, Hum : 45.30
Time : 3215, Temp : 27.00, Hum : 45.30
Time : 3245, Temp : 27.00, Hum : 45.30
Time : 3275, Temp : 27.00, Hum : 45.30
Time : 3305, Temp : 27.00, Hum : 45.30
Time : 3335, Temp : 27.00, Hum : 45.30
Time : 3365, Temp : 27.00, Hum : 45.40
Time : 3395, Temp : 27.00, Hum : 45.40
Time : 3425, Temp : 27.00, Hum : 45.40
Time : 3455, Temp : 27.00, Hum : 45.30
Time : 3485, Temp : 27.00, Hum : 45.30
Time : 3515, Temp : 27.00, Hum : 45.30
Time : 3545, Temp : 27.00, Hum : 45.30
Time : 3575, Temp : 27.00, Hum : 45.30
Time : 3605, Temp : 27.00, Hum : 45.30
Time : 3635, Temp : 27.00, Hum : 45.30
Time : 3666, Temp : 27.00, Hum : 45.30
Time : 3696, Temp : 27.00, Hum : 45.30
Time : 3726, Temp : 27.00, Hum : 45.30
Time : 3756, Temp : 27.00, Hum : 45.20
Time : 3786, Temp : 27.00, Hum : 45.10
Time : 3816, Temp : 27.00, Hum : 45.20
Time : 3846, Temp : 27.00, Hum : 45.20
Time : 3876, Temp : 27.00, Hum : 45.20
Time : 3906, Temp : 27.00, Hum : 45.20
Time : 3936, Temp : 26.90, Hum : 45.10
Time : 3966, Temp : 26.90, Hum : 45.10
Time : 3996, Temp : 26.90, Hum : 45.10
Time : 4026, Temp : 27.00, Hum : 45.20
Time : 4056, Temp : 27.00, Hum : 45.10
Time : 4086, Temp : 27.00, Hum : 45.10
Time : 4116, Temp : 26.90, Hum : 45.10
Time : 4147, Temp : 26.90, Hum : 45.10
Time : 4177, Temp : 26.90, Hum : 45.10
Time : 4207, Temp : 26.90, Hum : 45.10
Time : 4237, Temp : 26.90, Hum : 45.10
Time : 4267, Temp : 26.90, Hum : 45.20
Time : 4297, Temp : 26.90, Hum : 45.10
Time : 4327, Temp : 26.90, Hum : 45.10
Time : 4357, Temp : 26.90, Hum : 45.10
Time : 4387, Temp : 26.90, Hum : 45.10
Time : 4417, Temp : 26.90, Hum : 45.10
Time : 4447, Temp : 26.90, Hum : 45.10
Time : 4477, Temp : 26.90, Hum : 45.10
Time : 4507, Temp : 26.90, Hum : 45.10
Time : 4537, Temp : 26.90, Hum : 45.10
Time : 4567, Temp : 26.90, Hum : 45.00
Time : 4597, Temp : 26.90, Hum : 45.10
Time : 4628, Temp : 26.90, Hum : 45.20
Time : 4658, Temp : 26.90, Hum : 45.30
Time : 4688, Temp : 26.90, Hum : 45.30
Time : 4718, Temp : 27.00, Hum : 45.40
Time : 4748, Temp : 27.00, Hum : 45.50
Time : 4778, Temp : 27.00, Hum : 45.50
Time : 4808, Temp : 27.00, Hum : 45.50
Time : 4838, Temp : 27.00, Hum : 45.50
Time : 4868, Temp : 27.00, Hum : 45.40
Time : 4898, Temp : 27.00, Hum : 45.40
Time : 4928, Temp : 27.10, Hum : 45.50
Time : 4958, Temp : 27.10, Hum : 45.60
Time : 4988, Temp : 27.10, Hum : 45.60
Time : 5018, Temp : 27.00, Hum : 45.60
Time : 5048, Temp : 27.10, Hum : 45.60
Time : 5078, Temp : 27.10, Hum : 45.60
Time : 5109, Temp : 27.10, Hum : 45.70
Time : 5139, Temp : 27.10, Hum : 45.70
Time : 5169, Temp : 27.10, Hum : 45.70
Time : 5199, Temp : 27.10, Hum : 45.70
Time : 5229, Temp : 27.10, Hum : 45.70
Time : 5259, Temp : 27.10, Hum : 45.70
Time : 5289, Temp : 27.10, Hum : 45.70
Time : 5319, Temp : 27.20, Hum : 45.70
Time : 5349, Temp : 27.20, Hum : 45.80
Time : 5379, Temp : 27.20, Hum : 45.70
Time : 5409, Temp : 27.20, Hum : 45.80
Time : 5439, Temp : 27.20, Hum : 45.80
Time : 5469, Temp : 27.30, Hum : 45.80
Time : 5499, Temp : 27.30, Hum : 45.70
Time : 5529, Temp : 27.30, Hum : 45.70
Time : 5560, Temp : 27.30, Hum : 45.70
Time : 5590, Temp : 27.30, Hum : 45.60
Time : 5620, Temp : 27.30, Hum : 45.70
Time : 5650, Temp : 27.30, Hum : 45.70
Time : 5680, Temp : 27.30, Hum : 45.70
Time : 5710, Temp : 27.20, Hum : 45.60
Time : 5740, Temp : 27.20, Hum : 45.60
Time : 5770, Temp : 27.20, Hum : 45.60
Time : 5800, Temp : 27.30, Hum : 45.70
Time : 5830, Temp : 27.20, Hum : 45.60
Time : 5860, Temp : 27.20, Hum : 45.60
Time : 5890, Temp : 27.30, Hum : 45.60
Time : 5920, Temp : 27.20, Hum : 45.60
Time : 5950, Temp : 27.20, Hum : 45.60
Time : 5980, Temp : 27.30, Hum : 45.60
Time : 6010, Temp : 27.20, Hum : 45.60
Time : 6041, Temp : 27.20, Hum : 45.50
Time : 6071, Temp : 27.30, Hum : 45.60
Time : 6101, Temp : 27.20, Hum : 45.60
Time : 6131, Temp : 27.30, Hum : 45.60
Time : 6161, Temp : 27.20, Hum : 45.60
Time : 6191, Temp : 27.30, Hum : 45.70
Time : 6221, Temp : 27.30, Hum : 45.70
Time : 6251, Temp : 27.30, Hum : 45.70
Time : 6281, Temp : 27.20, Hum : 45.60
Time : 6311, Temp : 27.20, Hum : 45.60
Time : 6341, Temp : 27.30, Hum : 45.80
Time : 6371, Temp : 27.20, Hum : 45.60
Time : 6401, Temp : 27.30, Hum : 45.70
Time : 6431, Temp : 27.30, Hum : 45.70
Time : 6461, Temp : 27.30, Hum : 45.70
Time : 6491, Temp : 27.20, Hum : 45.60
Time : 6522, Temp : 27.20, Hum : 45.60
Time : 6552, Temp : 27.20, Hum : 45.60
Time : 6582, Temp : 27.20, Hum : 45.60
Time : 6612, Temp : 27.20, Hum : 45.60
Time : 6642, Temp : 27.20, Hum : 45.60
Time : 6672, Temp : 27.20, Hum : 45.70
Time : 6702, Temp : 27.20, Hum : 45.60
Time : 6732, Temp : 27.20, Hum : 45.60
Time : 6762, Temp : 27.20, Hum : 45.60
Time : 6792, Temp : 27.20, Hum : 45.60
Time : 6822, Temp : 27.20, Hum : 45.60
Time : 6852, Temp : 27.20, Hum : 45.60
Time : 6882, Temp : 27.20, Hum : 45.60
Time : 6912, Temp : 27.20, Hum : 45.70
Time : 6942, Temp : 27.20, Hum : 45.60
Time : 6972, Temp : 27.20, Hum : 45.60
Time : 7003, Temp : 27.20, Hum : 45.60
Time : 7033, Temp : 27.30, Hum : 45.60
Time : 7063, Temp : 27.30, Hum : 45.50
Time : 7093, Temp : 27.30, Hum : 45.40
Time : 7123, Temp : 27.40, Hum : 45.40
Time : 7153, Temp : 27.40, Hum : 45.40
Time : 7183, Temp : 27.40, Hum : 45.30
Time : 7213, Temp : 27.40, Hum : 45.30
Time : 7243, Temp : 27.40, Hum : 45.20
Time : 7273, Temp : 27.30, Hum : 45.20
Time : 7303, Temp : 27.30, Hum : 45.30
Time : 7333, Temp : 27.40, Hum : 45.50
Time : 7363, Temp : 27.40, Hum : 45.50
Time : 7393, Temp : 27.40, Hum : 45.60
Time : 7423, Temp : 27.40, Hum : 45.60
Time : 7453, Temp : 27.40, Hum : 45.50
Time : 7484, Temp : 27.40, Hum : 45.60
Time : 7514, Temp : 27.40, Hum : 45.60
Time : 7544, Temp : 27.40, Hum : 45.60
Time : 7574, Temp : 27.50, Hum : 45.60
Time : 7604, Temp : 27.40, Hum : 45.60
Time : 7634, Temp : 27.40, Hum : 45.60
Time : 7664, Temp : 27.40, Hum : 45.40
Time : 7694, Temp : 27.40, Hum : 45.30
Time : 7724, Temp : 27.40, Hum : 45.40
Time : 7754, Temp : 27.50, Hum : 45.50
Time : 7784, Temp : 27.50, Hum : 45.40
Time : 7814, Temp : 27.50, Hum : 45.10
Time : 7844, Temp : 27.50, Hum : 45.00
Time : 7874, Temp : 27.50, Hum : 45.00
Time : 7904, Temp : 27.50, Hum : 44.90
Time : 7934, Temp : 27.50, Hum : 44.80
Time : 7965, Temp : 27.50, Hum : 44.60
Time : 7995, Temp : 27.50, Hum : 44.60
Time : 8025, Temp : 27.50, Hum : 44.60
Time : 8055, Temp : 27.50, Hum : 44.60
Time : 8085, Temp : 27.50, Hum : 44.60
Time : 8115, Temp : 27.50, Hum : 44.70
Time : 8145, Temp : 27.50, Hum : 44.70
Time : 8175, Temp : 27.50, Hum : 44.80
Time : 8205, Temp : 27.50, Hum : 44.80
Time : 8235, Temp : 27.40, Hum : 44.60
Time : 8265, Temp : 27.40, Hum : 44.60
Time : 8295, Temp : 27.40, Hum : 44.70
Time : 8325, Temp : 27.40, Hum : 44.70
Time : 8355, Temp : 27.40, Hum : 44.70
Time : 8385, Temp : 27.40, Hum : 44.70
Time : 8415, Temp : 27.40, Hum : 44.70
Time : 8446, Temp : 27.40, Hum : 44.70
Time : 8476, Temp : 27.40, Hum : 44.70
Time : 8506, Temp : 27.40, Hum : 44.70
Time : 8536, Temp : 27.40, Hum : 44.70
Time : 8566, Temp : 27.40, Hum : 44.70
Time : 8596, Temp : 27.30, Hum : 44.70
Time : 8626, Temp : 27.40, Hum : 44.70
Time : 8656, Temp : 27.40, Hum : 44.70
Time : 8686, Temp : 27.40, Hum : 44.70
Time : 8716, Temp : 27.40, Hum : 44.70
Time : 8746, Temp : 27.40, Hum : 44.80
Time : 8776, Temp : 27.40, Hum : 44.80
Time : 8806, Temp : 27.40, Hum : 44.80
Time : 8836, Temp : 27.40, Hum : 44.60
Time : 8866, Temp : 27.30, Hum : 44.50
Time : 8897, Temp : 27.40, Hum : 44.70
Time : 8927, Temp : 27.40, Hum : 44.70
Time : 8957, Temp : 27.40, Hum : 44.70
Time : 8987, Temp : 27.40, Hum : 44.70
Time : 9017, Temp : 27.40, Hum : 44.70
Time : 9047, Temp : 27.40, Hum : 44.80
Time : 9077, Temp : 27.40, Hum : 44.90
Time : 9107, Temp : 27.40, Hum : 44.90
Time : 9137, Temp : 27.40, Hum : 45.00
Time : 9167, Temp : 27.40, Hum : 44.90
Time : 9197, Temp : 27.40, Hum : 44.90
Time : 9227, Temp : 27.40, Hum : 45.00
Time : 9257, Temp : 27.40, Hum : 45.00
Time : 9287, Temp : 27.40, Hum : 45.00
Time : 9317, Temp : 27.40, Hum : 45.10
Time : 9347, Temp : 27.40, Hum : 45.10
Time : 9378, Temp : 27.40, Hum : 45.20
Time : 9408, Temp : 27.40, Hum : 45.30
Time : 9438, Temp : 27.50, Hum : 45.30
Time : 9468, Temp : 27.50, Hum : 45.30
Time : 9498, Temp : 27.50, Hum : 45.30
Time : 9528, Temp : 27.50, Hum : 45.30
Time : 9558, Temp : 27.50, Hum : 45.40
Time : 9588, Temp : 27.50, Hum : 45.40
Time : 9618, Temp : 27.50, Hum : 45.50
Time : 9648, Temp : 27.50, Hum : 45.50
Time : 9678, Temp : 27.50, Hum : 45.50
Time : 9708, Temp : 27.50, Hum : 45.50
Time : 9738, Temp : 27.50, Hum : 45.50
Time : 9768, Temp : 27.50, Hum : 45.60
Time : 9798, Temp : 27.50, Hum : 45.60
Time : 9828, Temp : 27.50, Hum : 45.60
Time : 9859, Temp : 27.50, Hum : 45.60
Time : 9889, Temp : 27.50, Hum : 45.60
Time : 9919, Temp : 27.50, Hum : 45.60
Time : 9949, Temp : 27.50, Hum : 45.60
Time : 9979, Temp : 27.50, Hum : 45.60
Time : 10009, Temp : 27.60, Hum : 45.70
Time : 10039, Temp : 27.60, Hum : 45.70
Time : 10069, Temp : 27.60, Hum : 45.70
Time : 10099, Temp : 27.60, Hum : 45.70
Time : 10129, Temp : 27.60, Hum : 45.70
Time : 10159, Temp : 27.60, Hum : 45.70
Time : 10189, Temp : 27.60, Hum : 45.70
Time : 10219, Temp : 27.60, Hum : 45.70
Time : 10249, Temp : 27.60, Hum : 45.70
Time : 10279, Temp : 27.60, Hum : 45.80
Time : 10309, Temp : 27.60, Hum : 45.80
Time : 10340, Temp : 27.60, Hum : 45.80
Time : 10370, Temp : 27.60, Hum : 45.80
Time : 10400, Temp : 27.60, Hum : 45.80
Time : 10430, Temp : 27.60, Hum : 45.90
Time : 10460, Temp : 27.60, Hum : 45.90
Time : 10490, Temp : 27.70, Hum : 45.90
Time : 10520, Temp : 27.60, Hum : 45.90
Time : 10550, Temp : 27.60, Hum : 45.90
Time : 10580, Temp : 27.60, Hum : 46.00
Time : 10610, Temp : 27.60, Hum : 46.00
Time : 10640, Temp : 27.70, Hum : 46.10
Time : 10670, Temp : 27.60, Hum : 46.00
Time : 10700, Temp : 27.60, Hum : 46.10
Time : 10730, Temp : 27.60, Hum : 46.10
Time : 10760, Temp : 27.60, Hum : 46.10
Time : 10790, Temp : 27.60, Hum : 46.20
Time : 10821, Temp : 27.60, Hum : 46.20
Time : 10851, Temp : 27.60, Hum : 46.20
Time : 10881, Temp : 27.60, Hum : 46.30
Time : 10911, Temp : 27.60, Hum : 46.30
Time : 10941, Temp : 27.60, Hum : 46.20
Time : 10971, Temp : 27.60, Hum : 46.20
Time : 11001, Temp : 27.60, Hum : 46.20
Time : 11031, Temp : 27.60, Hum : 46.30
Time : 11061, Temp : 27.60, Hum : 46.30
Time : 11091, Temp : 27.60, Hum : 46.40
Time : 11121, Temp : 27.60, Hum : 46.40
Time : 11151, Temp : 27.60, Hum : 46.40
Time : 11181, Temp : 27.60, Hum : 46.40
Time : 11211, Temp : 27.60, Hum : 46.40
Time : 11241, Temp : 27.60, Hum : 46.50
Time : 11272, Temp : 27.60, Hum : 46.50
Time : 11302, Temp : 27.60, Hum : 46.50
Time : 11332, Temp : 27.70, Hum : 46.60
Time : 11362, Temp : 27.70, Hum : 46.60
Time : 11392, Temp : 27.60, Hum : 46.50
Time : 11422, Temp : 27.70, Hum : 46.60
Time : 11452, Temp : 27.60, Hum : 46.60
Time : 11482, Temp : 27.60, Hum : 46.60
Time : 11512, Temp : 27.60, Hum : 46.60
Time : 11542, Temp : 27.60, Hum : 46.70
Time : 11572, Temp : 27.60, Hum : 46.70
Time : 11602, Temp : 27.60, Hum : 46.80
Time : 11632, Temp : 27.70, Hum : 46.80
Time : 11662, Temp : 27.70, Hum : 46.80
Time : 11692, Temp : 27.60, Hum : 46.70
Time : 11722, Temp : 27.70, Hum : 46.80
Time : 11753, Temp : 27.60, Hum : 46.70
Time : 11783, Temp : 27.70, Hum : 46.90
Time : 11813, Temp : 27.70, Hum : 46.80
Time : 11843, Temp : 27.70, Hum : 46.80
Time : 11873, Temp : 27.70, Hum : 46.80
Time : 11903, Temp : 27.70, Hum : 46.80
Time : 11933, Temp : 27.70, Hum : 46.80
Time : 11963, Temp : 27.70, Hum : 46.80
Time : 11993, Temp : 27.70, Hum : 46.90
Time : 12023, Temp : 27.70, Hum : 46.80
Time : 12053, Temp : 27.60, Hum : 46.80
Time : 12083, Temp : 27.70, Hum : 47.00
Time : 12113, Temp : 27.70, Hum : 47.00
Time : 12143, Temp : 27.70, Hum : 47.00
Time : 12173, Temp : 27.70, Hum : 47.00
Time : 12203, Temp : 27.70, Hum : 47.00
Time : 12234, Temp : 27.70, Hum : 47.00
Time : 12264, Temp : 27.70, Hum : 47.10
Time : 12294, Temp : 27.60, Hum : 47.00
Time : 12324, Temp : 27.70, Hum : 47.20
Time : 12354, Temp : 27.60, Hum : 47.10
Time : 12384, Temp : 27.60, Hum : 47.20
Time : 12414, Temp : 27.60, Hum : 47.20
Time : 12444, Temp : 27.70, Hum : 47.20
Time : 12474, Temp : 27.70, Hum : 47.30
Time : 12504, Temp : 27.60, Hum : 47.20
Time : 12534, Temp : 27.70, Hum : 47.30
Time : 12564, Temp : 27.60, Hum : 47.20
Time : 12594, Temp : 27.60, Hum : 47.30
Time : 12624, Temp : 27.60, Hum : 47.30
Time : 12654, Temp : 27.70, Hum : 47.40
Time : 12684, Temp : 27.70, Hum : 47.30
Time : 12715, Temp : 27.70, Hum : 47.30
